node	reaction	K13037
node	metabolite	XFOUAXMJRHNTOP
node	reaction	K19547
node	metabolite	MPMDLNLJFJLITQ
node	reaction	K19550
node	metabolite	AWPQUULTGMQXTH
node	metabolite	GDGJNVNXUIMBFT
node	reaction	K19549
node	reaction	K22100
node	reaction	K22212
node	reaction	K20431
node	reaction	K19974
node	metabolite	WBHJALJLPRKCBI
node	reaction	K07589
node	reaction	K15646
node	reaction	K19405
node	metabolite	OILXMJHPFNGGTO
node	reaction	K09022
node	metabolite	WRBRCYPPGUCRHW
node	metabolite	DUAWRLXHCUAWMK
node	metabolite	PXLPZQRJCCAXJV
node	metabolite	XQHMUSRSLNRVGA
node	reaction	K19981
node	metabolite	VLWKKIHFPGKVHZ
node	reaction	K14257
node	metabolite	RWAXAHFFXZKMPA
node	reaction	K19982
node	metabolite	QJBZDBLBQWFTPZ
node	metabolite	BNAMTMVBOVNNSH
node	metabolite	OKOXEYTYHDPTEW
node	reaction	K20086
node	reaction	K20075
node	metabolite	LKYWXXAVLLVJAS
node	reaction	K20076
node	metabolite	FZDVNXHYGMEEDT
node	reaction	K20078
node	reaction	K20077
node	metabolite	MEXUTNIFSHFQRG
node	reaction	K20079
node	metabolite	QNQXRLNOOGRQEB
node	reaction	K20080
node	metabolite	ZTXLQQYIZJOJCW
node	reaction	K20422
node	reaction	K20983
node	metabolite	QLJODMDSTUBWDW
node	reaction	K20081
node	reaction	K20035
node	reaction	K20088
node	reaction	K20087
node	metabolite	SFLGFRJGKHRRID
node	reaction	K20090
node	metabolite	YNGCGCMGWQFYIK
node	reaction	K20089
node	metabolite	HNIIMOJBRIPGHJ
node	metabolite	AVEFAUDTSHGJQO
node	reaction	K20085
node	reaction	K21428
node	metabolite	LVBXEMGDVWVTGY
node	metabolite	BMGJNRYEOPZWHH
node	reaction	K21271
node	metabolite	ZNSLRZHNFFXDSE
node	metabolite	RNXNMMDMLFJCKP
node	reaction	K21267
node	metabolite	JQXXHWHPUNPDRT
node	metabolite	UFTBDQYJBWNCLP
node	reaction	K00492
node	metabolite	XNXQVRHXDIDGDT
node	reaction	K00586
node	reaction	K17868
node	reaction	K03519
node	reaction	K03520
node	reaction	K03518
node	reaction	K11200
node	reaction	K02759
node	reaction	K02760
node	reaction	K02761
node	metabolite	KYKNQNQCPWDNAK
node	reaction	K20113
node	reaction	K20112
node	reaction	K20114
node	metabolite	QTLFDVOMNCXRPZ
node	reaction	K20169
node	metabolite	TVKHGXPZBZKXFM
node	reaction	K20170
node	reaction	K20171
node	reaction	K20172
node	reaction	K17623
node	reaction	K11216
node	reaction	K19978
node	metabolite	XUFXOAAUWZOOIT
node	metabolite	VXXDSQWLTKKGLO
node	reaction	K19979
node	reaction	K19803
node	metabolite	FEIRMQZKCHCJCZ
node	reaction	K20985
node	metabolite	KUFFULVDNCHOFZ
node	metabolite	BAKYASSDAXQKKY
node	metabolite	LTFHNKUKQYVHDX
node	reaction	K20218
node	metabolite	BCEQKAQCUWUNML
node	reaction	K00181
node	reaction	K19882
node	reaction	K12975
node	metabolite	GSHAAWZSAOJXLM
node	metabolite	KRXYYUZJVIKNHD
node	reaction	K13571
node	reaction	K21202
node	metabolite	GMLDZDDTZKXJLU
node	metabolite	ZGLXUQQMLLIKAN
node	reaction	K21205
node	metabolite	IYBDDRJHJMFFBB
node	metabolite	PFCOJAPJHVVASV
node	reaction	K05931
node	reaction	K11436
node	reaction	K11437
node	reaction	K11439
node	reaction	K19737
node	reaction	K11434
node	reaction	K11435
node	reaction	K02516
node	reaction	K11438
node	reaction	K18477
node	reaction	K21207
node	metabolite	OCTZTNYFALPGHW
node	metabolite	MQCJHQBRIPSIKA
node	metabolite	GLNFBGKHGHVPRL
node	metabolite	DSJXIQQMORJERS
node	metabolite	HBYYRBWSVSZZHE
node	reaction	K19883
node	reaction	K17910
node	reaction	K21203
node	reaction	K20432
node	metabolite	WQMTVIWUDHFWNR
node	reaction	K20433
node	metabolite	OIBXQBFLSXHTEZ
node	reaction	K20434
node	metabolite	TWEGOAYSXFKLRS
node	reaction	K20427
node	metabolite	YLYKAEKEKWAWLH
node	reaction	K20435
node	metabolite	WTRFKFAOQHUCRP
node	reaction	K20436
node	metabolite	ZKSTYMJGEHZSFH
node	reaction	K20437
node	metabolite	YCJYNBLLJHFIIW
node	reaction	K20438
node	metabolite	JARYYMUOCXVXNK
node	reaction	K20424
node	metabolite	VVXZEMGBRCJLRO
node	reaction	K20425
node	metabolite	MRLBLQJGXWLBBK
node	reaction	K20426
node	metabolite	HZZQUMIITRIQMO
node	reaction	K20430
node	metabolite	OKUNGMRCJVTXFO
node	reaction	K20439
node	metabolite	LPKRXZYMMPGJFP
node	metabolite	JBYXEZRFRSOZOE
node	reaction	K20440
node	metabolite	OCTNNXHKAOLDJL
node	reaction	K20441
node	metabolite	IDOATHBHHKGXKW
node	reaction	K20442
node	metabolite	NGDSVOUNTHIXSQ
node	reaction	K20443
node	metabolite	JKNVJVJEQNRUFL
node	metabolite	JYYJQJKNUQRQSW
node	reaction	K20758
node	reaction	K00701
node	reaction	K20455
node	reaction	K09788
node	metabolite	DPLDETAGGMBAAD
node	metabolite	XXHCDBRWXKYSBK
node	metabolite	HBCRCLMAIDWUSK
node	metabolite	NZCOZAMBHLSNDW
node	metabolite	MOWMHIINUAQFMU
node	metabolite	WFYNQZAEUGGNRH
node	metabolite	YEZZDCIWJYDRBB
node	reaction	K20575
node	metabolite	DUGNFLRRNRIJOU
node	metabolite	BRAUSRPRKVPZCF
node	reaction	K20576
node	metabolite	QBWLTQZEVUXXSR
node	reaction	K20578
node	metabolite	XCSTZNJIQFIVPE
node	reaction	K20580
node	metabolite	IEKDKSCVBGZPST
node	reaction	K20581
node	metabolite	QTUJBJINYXOXOU
node	reaction	K20582
node	metabolite	BTGHERUFBGVQJR
node	reaction	K20583
node	metabolite	VCHIDEKSPVNIGR
node	reaction	K20584
node	metabolite	CRRIWJLXIQKIRW
node	reaction	K20585
node	metabolite	UOZODPSAJZTQNH
node	reaction	K20588
node	reaction	K20586
node	reaction	K20587
node	metabolite	BRSBFYLXCMGALM
node	reaction	K20589
node	metabolite	BIVUTZYWJNTGDG
node	reaction	K20590
node	metabolite	CFDCWVXMSQIKQJ
node	reaction	K20591
node	metabolite	RSLPMOUJEPMGIJ
node	reaction	K20592
node	metabolite	LKKVGKXCMYHKSL
node	reaction	K20593
node	metabolite	HFLKNINDVFJPQT
node	reaction	K20595
node	metabolite	JOPRNRFTSWVXKB
node	metabolite	BRZYSWJRSDMWLG
node	metabolite	KUVREGBJSDRYBS
node	reaction	K20596
node	metabolite	YQGZDAPJXRYYLX
node	metabolite	WYJSPPYVEJPMJA
node	reaction	K20597
node	metabolite	XUFIWSHGXVLULG
node	reaction	K20598
node	metabolite	VEGXETMJINRLTH
node	reaction	K19357
node	reaction	K05988
node	reaction	K20895
node	metabolite	PVWNFAGYFUUDRC
node	reaction	K20730
node	reaction	K20736
node	reaction	K00426
node	reaction	K00425
node	metabolite	SXDINBXHOHHTMY
node	reaction	K21910
node	metabolite	TZCZUVPSFJZERP
node	metabolite	WUVPHPUDYOVMOE
node	reaction	K02298
node	reaction	K02297
node	reaction	K21883
node	reaction	K21036
node	metabolite	QYKWCMVFBWGYRE
node	reaction	K20940
node	metabolite	WBQUROCKWAJPFB
node	metabolite	YNCMLFHHXWETLD
node	reaction	K20944
node	reaction	K20942
node	reaction	K20941
node	metabolite	AKEUNCKRJATALU
node	reaction	K15981
node	metabolite	PSXQJZDFWDKBIP
node	reaction	K16046
node	metabolite	CXUORUGFOXGJNY
node	metabolite	BGGFPZPRXRJKGG
node	reaction	K21176
node	metabolite	VLFRGWNHQKLFPA
node	reaction	K21177
node	metabolite	YQRNMJJRACVBMW
node	reaction	K21178
node	metabolite	INZXOXPPCUXFBP
node	reaction	K21179
node	metabolite	TWUWGOHYNMKFRS
node	reaction	K21181
node	metabolite	JYPHNHPXFNEZBR
node	reaction	K21182
node	reaction	K16431
node	reaction	K21185
node	reaction	K21191
node	metabolite	BWYSRXKHDWKFHM
node	reaction	K21192
node	metabolite	XXHQJSKGFLPFBX
node	reaction	K03637
node	reaction	K21272
node	metabolite	FIHXCHBEHLCXEG
node	reaction	K21222
node	metabolite	UWTNCAFCFWGCKZ
node	metabolite	FUPMJHKFEPZHEC
node	reaction	K21223
node	metabolite	MIWDHQISMRAIRH
node	reaction	K21224
node	metabolite	ZGJVTOWBZYBXKU
node	reaction	K21225
node	metabolite	IDSKNQOMRAPCOR
node	reaction	K21227
node	metabolite	YOZSEGPJAXTSFZ
node	metabolite	JNJQKAGQZLZEND
node	reaction	K21228
node	reaction	K19714
node	metabolite	RSSDMTJWCNYGHQ
node	reaction	K19715
node	metabolite	GOPKKCUKKPELKY
node	metabolite	DRAKZHNWGXXUTP
node	reaction	K20885
node	metabolite	UQBIAGWOJDEOMN
node	metabolite	HIWPGCMGAMJNRG
node	reaction	K17547
node	metabolite	SBXHHXUHVHYPDE
node	reaction	K20930
node	metabolite	YDNXWVVNIGDJSR
node	reaction	K21131
node	reaction	K21254
node	reaction	K21255
node	reaction	K21256
node	reaction	K21258
node	reaction	K21259
node	metabolite	KSPGUBODGVOTHI
node	metabolite	CTQMTTSIKPKZPI
node	metabolite	HIXBTEQHDWBCIJ
node	reaction	K21260
node	metabolite	FENPQYFPMQLSBK
node	metabolite	MWMNPOOBDQIPPJ
node	reaction	K21261
node	metabolite	NKZRTVWRNAJPHG
node	reaction	K21262
node	metabolite	FNRNFGJSWULIIV
node	metabolite	IVKUGQQIGVUAFF
node	metabolite	LOIKQPQFDFXTOY
node	metabolite	HXCHCVDVKSCDHU
node	reaction	K21263
node	metabolite	SGGYRLYMBCNEPY
node	reaction	K21060
node	reaction	K21061
node	reaction	K22549
node	reaction	K22550
node	reaction	K21210
node	reaction	K15314
node	reaction	K15315
node	metabolite	CETJIWVTDUCJAH
node	reaction	K21279
node	metabolite	KIZXPTJSEKWTPW
node	reaction	K21055
node	metabolite	CLRLHXKNIYJWAW
node	reaction	K21750
node	metabolite	SFLGTPJBQWRIMH
node	reaction	K20984
node	reaction	K21318
node	reaction	K21317
node	reaction	K21322
node	reaction	K21320
node	reaction	K21319
node	reaction	K21321
node	metabolite	IJDNQMDRQITEOD
node	reaction	K18221
node	metabolite	WHSQPFARTNPSDO
node	metabolite	JRJYBKLGPOKTLS
node	reaction	K21146
node	reaction	K20901
node	metabolite	UQPHVQVXLPRNCX
node	reaction	K20902
node	reaction	K20882
node	metabolite	LVRFTAZAXQPQHI
node	metabolite	GESPQCUXDWNNGU
node	metabolite	FGKJLKRYENPLQH
node	metabolite	CFNPCSNXESBNGR
node	reaction	K20261
node	reaction	K21326
node	metabolite	AWPOZYVMSZJRAL
node	reaction	K21327
node	metabolite	DDUMLXJZKNWOPY
node	reaction	K21336
node	metabolite	DTUATVJUXNRSJO
node	metabolite	PSRRUWGFSBENKQ
node	reaction	K21337
node	metabolite	VSIIPCVUSVXHJG
node	reaction	K21329
node	reaction	K21325
node	reaction	K21330
node	reaction	K21331
node	metabolite	WNUWWHMCMPDGLG
node	reaction	K21332
node	reaction	K21333
node	metabolite	VXHACDVTYBUZOH
node	metabolite	PAPBXGPJWSLRFY
node	metabolite	RFXPDWRNEZQOSS
node	reaction	K21335
node	metabolite	ZWLCYSANQIPHFM
node	metabolite	DHPRQBPJLMKORJ
node	reaction	K09994
node	metabolite	ACVGHZIZZPJLSQ
node	metabolite	VEXDOCFQMVMPHJ
node	reaction	K21309
node	reaction	K21307
node	reaction	K21308
node	reaction	K20262
node	metabolite	MUDZFKKAMBPIJZ
node	metabolite	CUYPWOPOBAHCCE
node	metabolite	INPMVLIHPFWVLB
node	metabolite	RMSOWPIMGWWPCR
node	metabolite	XMQOCNWUNJVNBJ
node	metabolite	WGOVWFNMPRCMBJ
node	reaction	K20260
node	reaction	K13602
node	metabolite	MTAJKCVEQFETKU
node	reaction	K13601
node	metabolite	KEGFWQJFYCEKAJ
node	metabolite	OFLMPYMLTXUROB
node	reaction	K13603
node	metabolite	NLKXTSVNFLJGKK
node	metabolite	JJYGQZHZFWZHNN
node	metabolite	NSOSKWVVTZUIQV
node	metabolite	QTRGNGZVYMENNF
node	metabolite	PHSJREAVLQHRMS
node	metabolite	DNNWQFPEQNQDGN
node	metabolite	IOOQHEFLQLMYPZ
node	reaction	K21231
node	metabolite	LJLCFQKDCDGSSK
node	reaction	K25033
node	reaction	K00435
node	reaction	K21140
node	metabolite	BWPAUHFEZFTASB
node	metabolite	XMNCXQDCUCCGJX
node	reaction	K23737
node	reaction	K14395
node	reaction	K23736
node	reaction	K19283
node	reaction	K16148
node	reaction	K20931
node	reaction	K21103
node	metabolite	JGCSKOVQDXEQHI
node	reaction	K21282
node	metabolite	JMQXZRUQJGJVSC
node	metabolite	GNTVWGDQPXCYBV
node	reaction	K21056
node	reaction	K00862
node	metabolite	UNXHWFMMPAWVPI
node	metabolite	QRDCEYBRRFPBMZ
node	reaction	K21059
node	metabolite	KGNHPHVILCBASG
node	metabolite	SNPFUIGRBWOCGB
node	metabolite	IJOZORVJRYYXLX
node	metabolite	XXXMYDPTLCPNMO
node	metabolite	MHVCMYOMCROIEL
node	metabolite	SMEROWZSTRWXGI
node	reaction	K21104
node	metabolite	BCBHDSLDGBIFIX
node	reaction	K21105
node	reaction	K20257
node	metabolite	OLOTULRNHWZRKJ
node	metabolite	POAXUNDIOGWQOC
node	reaction	K21065
node	reaction	K21204
node	reaction	K21310
node	reaction	K23378
node	reaction	K06892
node	metabolite	NWKKCROQKYNXQZ
node	reaction	K20986
node	metabolite	FFOWJDCTFSWUMJ
node	reaction	K21284
node	metabolite	OYZONAXDAWHDMN
node	metabolite	LDDGYUIUMXQXGN
node	reaction	K03760
node	metabolite	ZELNIHVJJGXTEH
node	metabolite	FMMDUIKMCIIMII
node	metabolite	LQVFBTLCXJKWQT
node	reaction	K21285
node	metabolite	VALAJJHDWQFMQN
node	reaction	K14662
node	reaction	K21286
node	reaction	K21287
node	metabolite	VMNRUJGOLBSEPK
node	metabolite	KJGXHAKCKWIECY
node	metabolite	XXRCPHNWDYEHBJ
node	metabolite	WTSQHJYZDLRRNB
node	metabolite	IQGCDPWHEHJEGO
node	metabolite	IZJBZSNXJLOCHK
node	metabolite	SVRNCBGWUMMBQB
node	reaction	K21480
node	reaction	K21479
node	reaction	K13818
node	reaction	K03752
node	metabolite	RQPREYSMTBNTJA
node	reaction	K07141
node	metabolite	KGCKMLSJAXDKBP
node	reaction	K15631
node	metabolite	QNGJROMMAHOOFQ
node	reaction	K21607
node	reaction	K18003
node	metabolite	ZJDQJGJPYGJSGW
node	reaction	K21618
node	metabolite	ABSDACFLIMOXJY
node	reaction	K21587
node	metabolite	QPMKRRUDQIKGNH
node	metabolite	ILEDWLMCKZNDJK
node	metabolite	UFGRMMQWQBIHJB
node	reaction	K21639
node	reaction	K21585
node	reaction	K12424
node	metabolite	DMJCKNFAONBFQI
node	reaction	K21590
node	reaction	K21591
node	metabolite	XTZSKDGCELJMAX
node	reaction	K21592
node	metabolite	KFPAGFLTIOIHLD
node	reaction	K18704
node	metabolite	LSINQFDXOXFDJL
node	reaction	K12430
node	reaction	K22602
node	reaction	K21589
node	metabolite	DMJWGQPYNRPLGA
node	metabolite	WAOFXEGPSUNZBC
node	reaction	K21604
node	reaction	K21622
node	reaction	K21619
node	reaction	K21624
node	reaction	K09123
node	metabolite	VEQPNABPJHWNSG
node	metabolite	CSCBRZIGJLRQGM
node	reaction	K22012
node	metabolite	RIGHEWUFSUWNMM
node	reaction	K21611
node	reaction	K21610
node	metabolite	HHAOAZMDQIXGKF
node	reaction	K21612
node	metabolite	XLFIRMYGVLUNOY
node	reaction	K21617
node	metabolite	MUNWAHDYFVYIKH
node	metabolite	CMUNUTVVOOHQPW
node	reaction	K02182
node	reaction	K21636
node	metabolite	RCEJCSULJQNRQQ
node	metabolite	LRDFRRGEGBBSRN
node	reaction	K21721
node	metabolite	XYQHCOGLGSNTNV
node	reaction	K21719
node	metabolite	ATQOOBSXQVRQPY
node	reaction	K21718
node	metabolite	RGLTYROISYBKIW
node	metabolite	HRWWBCRSPUEXDM
node	reaction	K21779
node	metabolite	SYVGKQQCYXDCKB
node	metabolite	PEWCJTLDYTZPGN
node	reaction	K21787
node	metabolite	MQCYELLGZFKAFD
node	metabolite	SHUNBVWMKSXXOM
node	reaction	K21793
node	metabolite	ZUNBINDVXKAJIF
node	metabolite	LIZHBNXWXKXCEF
node	reaction	K21792
node	reaction	K21784
node	metabolite	RGTPSNSYCJTFLL
node	reaction	K21785
node	metabolite	XIVRMAVPWKOXMR
node	reaction	K21786
node	reaction	K27675
node	reaction	K21789
node	reaction	K21788
node	reaction	K21790
node	reaction	K21778
node	metabolite	HIYSWASSDOXZLC
node	reaction	K21797
node	reaction	K21798
node	reaction	K22091
node	metabolite	MTAVTRZTGFLKSC
node	metabolite	BAMBZZTUDRDYEE
node	reaction	K22092
node	metabolite	KOBLTMOWUOJKTH
node	metabolite	HGQNZTBYUKKJLH
node	metabolite	DTGZHCFJNDAHEN
node	metabolite	AUVVAXYIELKVAI
node	reaction	K20621
node	metabolite	FJOUYKHTSXWRMH
node	reaction	K22094
node	metabolite	NEHFHOHLVOGDCL
node	reaction	K22095
node	metabolite	UNFCTLFLKCGAOK
node	reaction	K22096
node	metabolite	ZMVJJIWEZXWPAJ
node	reaction	K23157
node	reaction	K23158
node	metabolite	XKBBRFAPWMBHPG
node	metabolite	JUUOWVIBIPDOSQ
node	reaction	K22097
node	metabolite	JKLOZTFGRPYWHQ
node	metabolite	PYFSIWNQTPXVAJ
node	metabolite	IFVHOVYYIXFWLJ
node	metabolite	LMGZCSKYOKDBES
node	reaction	K21937
node	metabolite	JXYGLMATGAAIBU
node	metabolite	OCDGBSUVYYVKQZ
node	metabolite	BIFJNBXQXNWYOL
node	reaction	K21936
node	metabolite	XALSOAQUAQSDSW
node	reaction	K21935
node	metabolite	MBZWIPOSTWTKSV
node	reaction	K08256
node	metabolite	YNXIUVSQFABKNJ
node	reaction	K13668
node	reaction	K21949
node	reaction	K21948
node	metabolite	SCSGVVIUUUPOOJ
node	metabolite	SMTGVDDLBJESIT
node	reaction	K21934
node	metabolite	PHYKLCHCKYTLRX
node	reaction	K21312
node	reaction	K00491
node	reaction	K22130
node	reaction	K22102
node	metabolite	LSAQVYAXNBXMMR
node	metabolite	YCHNXNZRJSWRAB
node	reaction	K10709
node	reaction	K22131
node	metabolite	CODPBKJMVNZFKR
node	reaction	K22581
node	metabolite	KLBSRSYHIIAQTG
node	reaction	K22088
node	metabolite	PBARFBACJNHQIC
node	metabolite	YXWQTVWJNHKSCC
node	metabolite	XQYZDYMELSJDRZ
node	reaction	K22004
node	reaction	K22005
node	metabolite	VCYINFNRMDFDMP
node	reaction	K22090
node	metabolite	ATVBRGIKCZGPSC
node	metabolite	PSNIIJBQEZDDMR
node	reaction	K22187
node	reaction	K22231
node	metabolite	XQCGHIBXRBNZFL
node	reaction	K22232
node	reaction	K22233
node	reaction	K22214
node	reaction	K22323
node	metabolite	ADHQBWGHPFFYKI
node	reaction	K22269
node	metabolite	BZHBNLOEUZEUOA
node	metabolite	IGQLDUYTWDABFK
node	metabolite	PWZSYWZSTDXLFL
node	reaction	K22311
node	reaction	K22129
node	metabolite	JPIJQSOTBSSVTP
node	reaction	K22292
node	reaction	K01975
node	reaction	K22313
node	metabolite	YBDUXZKWDIUNSG
node	reaction	K22307
node	metabolite	NIFXVRWMHZPIFE
node	metabolite	WUWPXNNUBKKWHD
node	reaction	K22308
node	reaction	K22314
node	metabolite	MZIFZNVMGWJZJS
node	metabolite	CRFBBNBNLWWNBP
node	metabolite	RAKAOQJZHXOSHL
node	metabolite	PQEHILHGDWJAOT
node	metabolite	IYKWLNJKMRZQJG
node	metabolite	KRSCQOPJLNSQDL
node	metabolite	DMZSTCRTOPLDAY
node	metabolite	FRNQPMDCZLCKPZ
node	reaction	K22312
node	metabolite	RZGFUGXQKMEMOO
node	metabolite	MLUJBNROAVANKK
node	reaction	K22309
node	reaction	K22310
node	metabolite	GITWMSHGVHCOTC
node	metabolite	DZPMBJHSZPWWDS
node	reaction	K22365
node	reaction	K07226
node	reaction	K07215
node	metabolite	VTEIIFODEDFBPN
node	metabolite	AMRDBDFMTUKUFG
node	reaction	K23121
node	reaction	K22946
node	reaction	K22945
node	metabolite	IYDAPILQPCDHTO
node	reaction	K22947
node	metabolite	IGGWKHQYMAJOHK
node	reaction	K07232
node	reaction	K22948
node	metabolite	HRWHFIDSPSFJJQ
node	metabolite	SJHVRBSHKTUXLG
node	metabolite	JXHZTRXZIXRIDX
node	metabolite	CWOJBEDMJKZKAB
node	metabolite	FOZCNVFQOJRHFF
node	metabolite	HKUJAJKSNVIDLX
node	metabolite	AREUQFTVCMGENT
node	metabolite	YQOCUTDPKPPQGA
node	reaction	K22363
node	metabolite	RGEIKIHAMPCDGR
node	metabolite	WBNCHVFLFSFIGK
node	metabolite	OAXHWPMAMSDLAZ
node	metabolite	BZHJMEDXRYGGRV
node	reaction	K10789
node	metabolite	RAABOESOVLLHRU
node	metabolite	RYAGVHNWJVQVSI
node	reaction	K22434
node	metabolite	FKIRTWDHOWAQGX
node	reaction	K25072
node	reaction	K22445
node	metabolite	YMOJEHLMENKTSQ
node	reaction	K22464
node	reaction	K01618
node	reaction	K22327
node	reaction	K22328
node	reaction	K22466
node	reaction	K22465
node	metabolite	KRKSOBREFNTJJY
node	reaction	K22467
node	metabolite	IIMQNFIZNZKEMW
node	reaction	K09121
node	metabolite	SJZXNBXKTDRFQH
node	metabolite	KAWCHOIDVYCQHC
node	reaction	K03390
node	reaction	K03389
node	reaction	K03388
node	reaction	K22470
node	reaction	K22482
node	reaction	K22481
node	reaction	K22480
node	metabolite	QSHLMQDRPXXYEE
node	metabolite	IKQGYCWFBVEAKF
node	reaction	K22436
node	metabolite	WTPBXXCVZZZXKR
node	reaction	K22426
node	metabolite	JLYBBRAAICDTIS
node	metabolite	LLZGAVAIPZROOJ
node	reaction	K22424
node	metabolite	SXNYIVOHZKYIJV
node	reaction	K22425
node	metabolite	RFWGABANNQMHMZ
node	metabolite	BIWKXNFEOZXNLX
node	reaction	K05584
node	reaction	K00341
node	reaction	K05574
node	reaction	K15863
node	reaction	K00330
node	reaction	K03880
node	reaction	K13378
node	reaction	K05582
node	reaction	K13380
node	reaction	K00333
node	reaction	K05576
node	reaction	K03879
node	reaction	K03934
node	reaction	K05581
node	reaction	K05585
node	reaction	K05573
node	reaction	K03935
node	reaction	K03943
node	reaction	K00343
node	reaction	K03940
node	reaction	K00342
node	reaction	K05579
node	reaction	K03942
node	reaction	K00335
node	reaction	K05575
node	reaction	K03881
node	reaction	K03884
node	reaction	K00337
node	reaction	K00339
node	reaction	K05588
node	reaction	K00336
node	reaction	K03882
node	reaction	K00332
node	reaction	K05586
node	reaction	K05572
node	reaction	K03883
node	reaction	K05587
node	reaction	K00340
node	reaction	K00331
node	reaction	K00338
node	reaction	K05583
node	reaction	K00334
node	reaction	K03878
node	reaction	K03936
node	reaction	K05577
node	reaction	K05580
node	reaction	K05578
node	reaction	K03941
node	reaction	K14506
node	reaction	K22636
node	reaction	K22635
node	metabolite	QXNWVJOHUAQHLM
node	metabolite	MUVSVZOWXAYLSD
node	reaction	K17951
node	metabolite	XWCYDHJOKKGVHC
node	reaction	K22577
node	metabolite	VRVYZZJPEDVTBX
node	reaction	K22578
node	metabolite	PEYUIKBAABKQKQ
node	metabolite	CGEORJKFOZSMEZ
node	metabolite	OQSOTSIYXPYTRE
node	reaction	K22586
node	metabolite	XEKOWRVHYACXOJ
node	reaction	K22317
node	reaction	K22597
node	reaction	K22598
node	metabolite	LFSZWRDSWJUUAL
node	metabolite	OBDNCYQECBSXQY
node	metabolite	IJHPVGHUQIMRPT
node	reaction	K22579
node	metabolite	DLPFYGTUMXCNLJ
node	reaction	K22638
node	metabolite	QRYRORQUOLYVBU
node	reaction	K22634
node	metabolite	PRYXPGFZVGZNBL
node	metabolite	IPEHJNRNYPOFII
node	metabolite	WNDMUTXXXQEUPV
node	reaction	K22637
node	metabolite	GDLRDIDXYBIPFY
node	metabolite	PUXJVXOVZKVJTD
node	metabolite	BLRQCWSOICYRPH
node	reaction	K21291
node	metabolite	RKUSAVLJYNJIBF
node	metabolite	ZBPGOZPDUZTLRB
node	metabolite	ATHWSPHADLLZSS
node	reaction	K14335
node	reaction	K13669
node	metabolite	IZYKMCBAFWNSLO
node	reaction	K22225
node	metabolite	JJIIPBCQUZPJAW
node	reaction	K22226
node	reaction	K22227
node	reaction	K25060
node	metabolite	GBFPAYOKITZRAZ
node	reaction	K05925
node	reaction	K22708
node	reaction	K06898
node	metabolite	QZWRRRIWSQHKCZ
node	reaction	K11206
node	metabolite	PMIVQUCENWNWHX
node	reaction	K22676
node	reaction	K22699
node	metabolite	CGWVOSJMYGNKHF
node	metabolite	RTATXGUCZHCSNG
node	metabolite	MBLYALXOUBKFNE
node	reaction	K22770
node	reaction	K22769
node	reaction	K02078
node	reaction	K14246
node	reaction	K14245
node	reaction	K22798
node	metabolite	NWINIEGDLHHNLH
node	reaction	K22799
node	metabolite	JHMLNOXMSHURLQ
node	reaction	K22800
node	reaction	K22801
node	metabolite	BXVJMAHFHWAYHD
node	reaction	K22802
node	metabolite	ZEUIHPOXFICJIT
node	reaction	K00837
node	metabolite	KQFKHTAASHMYDJ
node	reaction	K06864
node	metabolite	XFGNNUKNRVMPRK
node	metabolite	ALIWKEBIEDUSIU
node	metabolite	BXFOCKPGPXKYAL
node	reaction	K03184
node	reaction	K06134
node	reaction	K22874
node	metabolite	YAVJAMZLLTZAJX
node	metabolite	DPQRSJXKWWAJGK
node	reaction	K16649
node	reaction	K16650
node	metabolite	FGAAMKTYLMBGNP
node	reaction	K22896
node	reaction	K22899
node	reaction	K22898
node	reaction	K22897
node	reaction	K22842
node	reaction	K22838
node	reaction	K22839
node	reaction	K22840
node	metabolite	XLEYFDVVXLMULC
node	metabolite	PIFFQYJYNWXNGE
node	reaction	K22845
node	metabolite	IOUVKUPGCMBWBT
node	reaction	K22841
node	metabolite	JQMYMZZLIOIXEO
node	metabolite	RDFHTLPPJOQCJA
node	reaction	K19182
node	metabolite	FZMIVISXXWRICN
node	reaction	K22847
node	reaction	K22205
node	reaction	K20501
node	metabolite	UCONUSSAWGCZMV
node	metabolite	KGYNXBHEANIYOS
node	metabolite	RSWGJHLUYNHPMX
node	reaction	K22913
node	reaction	K00224
node	metabolite	AAJBIBPYWAVKOQ
node	metabolite	XWGDYOAIOAADAR
node	reaction	K23005
node	reaction	K23007
node	reaction	K21107
node	reaction	K23020
node	reaction	K22952
node	reaction	K22995
node	metabolite	VBIRCRCPHNUJAS
node	reaction	K23004
node	reaction	K23003
node	reaction	K20331
node	metabolite	IDJLTUNWTSUIHO
node	metabolite	ZLLAXLPOOMLVRF
node	metabolite	SLGRAIAQIAUZAQ
node	reaction	K22797
node	metabolite	DMTGFWVSBPXWQU
node	metabolite	VGKUTDQBPZMQAK
node	reaction	K22950
node	reaction	K11781
node	reaction	K11779
node	metabolite	XETIGMNRSOUDLK
node	reaction	K11780
node	metabolite	JCRYGPFEDHBITQ
node	metabolite	ZDRKXADSROCWCG
node	metabolite	IDZIQDSITPCMGI
node	metabolite	XVHUACBAJILXGX
node	metabolite	BVBYYRVLCDMZNJ
node	metabolite	YCKYOUVXZZJCIU
node	metabolite	PVZUHJMOMJKUEF
node	reaction	K22997
node	metabolite	PAGWWOOUBKDVRF
node	reaction	K22998
node	metabolite	MSKFOQCDNOFJAT
node	reaction	K02292
node	reaction	K20618
node	metabolite	PFGBAVLSGZLAAY
node	reaction	K12973
